c498-902 stampede tacc utexas edu
Running on sampede.tacc.xsede.org
TACC: Starting up job 7716193
TACC: Setting up parallel environment for MVAPICH2+mpispawn.
TACC: Starting parallel tasks...
LAMMPS (10 Feb 2015)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 10 10 10
Reading data file ...
  orthogonal box = (-58.1437 -58.1437 -58.1437) to (58.1437 58.1437 58.1437)
  2 by 2 by 4 MPI processor grid
  reading atoms ...
  12288 atoms
Changing box ...
  triclinic box = (-58.1437 -58.1437 -58.1437) to (58.1437 58.1437 58.1437) with tilt (0 0 0)
Reading potential file CH.airebo with DATE: 2011-10-25
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 0 steps, check yes
  master list distance cutoff = 7
Setting up minimization ...
Memory usage per processor = 5.10815 Mbytes
Step Temp PotEng Press Pxx Pyy Pzz Pxy Pxz Pyz Lx Ly Lz Volume 
 2885500            0   -94855.417 3.7828827e-09 9.791356e-10 7.272801e-09 3.0967114e-09 8.140811e-09 6.1778563e-09 4.5925771e-09    109.74266    109.74266    109.74266    1321680.6 
 2886000            0   -94855.417 1.1488481e-09 3.9924048e-09 -3.2451459e-09 2.6992853e-09 8.1838306e-09 6.0592908e-09 4.7116874e-09    109.74266    109.74266    109.74266    1321680.6 
 2886500            0   -94855.417 -4.2565588e-09 -5.5028831e-09 -1.8173734e-09 -5.4494198e-09 8.097912e-09 6.1972945e-09 4.590019e-09    109.74266    109.74266    109.74266    1321680.6 
 2887000            0   -94855.417 1.3483033e-09 3.7931384e-09 -2.6905471e-09 2.9423186e-09 8.3890704e-09 6.0712268e-09 4.6327198e-09    109.74266    109.74266    109.74266    1321680.6 
 2887500            0   -94855.417 4.7369074e-09 2.3122255e-09 6.972366e-09 4.9261306e-09 8.5271646e-09 6.2006193e-09 4.4847849e-09    109.74266    109.74266    109.74266    1321680.6 
 2888000            0   -94855.417 -1.3928338e-09 -2.573181e-09 1.8033594e-09 -3.4086797e-09 8.2082926e-09 5.958301e-09 4.4318168e-09    109.74266    109.74266    109.74266    1321680.6 
 2888500            0   -94855.417 -1.710932e-09 -3.1956879e-09 2.7974392e-09 -4.7345473e-09 8.3953883e-09 6.0006423e-09 4.3515142e-09    109.74266    109.74266    109.74266    1321680.6 
 2889000            0   -94855.417 5.2434235e-09 4.4553874e-09 6.8058003e-09 4.4690827e-09 8.3500561e-09 6.3103733e-09 4.5138206e-09    109.74266    109.74266    109.74266    1321680.6 
 2889500            0   -94855.417 -5.6433704e-10 -9.0289418e-10 4.1664685e-09 -4.9565854e-09 8.281403e-09 6.2170364e-09 4.4374672e-09    109.74266    109.74266    109.74266    1321680.6 
 2890000            0   -94855.417 -5.4656833e-09 -5.7324084e-09 -5.0391512e-09 -5.6254904e-09 8.3397544e-09 6.3172791e-09 4.9097738e-09    109.74266    109.74266    109.74266    1321680.6 
 2890500            0   -94855.417 5.9131999e-09 4.3749383e-09 7.3019143e-09 6.062747e-09 8.4511729e-09 6.2616689e-09 4.807128e-09    109.74266    109.74266    109.74266    1321680.6 
 2891000            0   -94855.417 3.0757809e-09 5.4824048e-09 4.1520497e-09 -4.0711183e-10 8.2704468e-09 6.1444988e-09 4.1544959e-09    109.74266    109.74266    109.74266    1321680.6 
 2891500            0   -94855.417 -3.4536029e-10 -3.757311e-09 -3.0773313e-09 5.7985614e-09 8.2251748e-09 6.0651027e-09 4.6772769e-09    109.74266    109.74266    109.74266    1321680.6 
 2892000            0   -94855.417 -2.4154325e-09 -6.2541128e-09 -5.246932e-10 -4.6749168e-10 8.2430778e-09 6.0066264e-09 4.624494e-09    109.74266    109.74266    109.74266    1321680.6 
 2892500            0   -94855.417 -2.1534865e-09 -1.8369516e-09 6.6747735e-10 -5.2909852e-09 7.9769284e-09 6.1206655e-09 4.4514683e-09    109.74266    109.74266    109.74266    1321680.6 
 2893000            0   -94855.417 2.5928547e-09 -1.639214e-10 2.3334015e-09 5.6090841e-09 8.3250858e-09 6.0411037e-09 4.5581925e-09    109.74266    109.74266    109.74266    1321680.6 
 2893500            0   -94855.417 -3.3181286e-09 -1.8385795e-09 -6.9361295e-09 -1.1796768e-09 8.1471462e-09 6.265392e-09 4.5663451e-09    109.74266    109.74266    109.74266    1321680.6 
 2894000            0   -94855.417 -3.5883062e-09 -3.7734051e-09 -1.1053304e-09 -5.8861832e-09 8.2725829e-09 6.0222791e-09 4.7308651e-09    109.74266    109.74266    109.74266    1321680.6 
 2894500            0   -94855.417 -5.4590812e-09 -3.3300524e-09 -6.0572021e-09 -6.989989e-09 8.2268415e-09 6.2106302e-09 4.507339e-09    109.74266    109.74266    109.74266    1321680.6 
 2895000            0   -94855.417 -2.0552601e-09 -2.384087e-09 1.9476595e-09 -5.7293528e-09 8.2239948e-09 6.1432972e-09 4.6281763e-09    109.74266    109.74266    109.74266    1321680.6 
 2895500            0   -94855.417 5.8481953e-09 6.2176954e-09 6.5294484e-09 4.7974423e-09 8.2295978e-09 6.322699e-09 4.5460734e-09    109.74266    109.74266    109.74266    1321680.6 
 2896000            0   -94855.417 -2.9560727e-09 -5.9035694e-09 -5.4501218e-10 -2.4196366e-09 8.1398765e-09 6.1949539e-09 4.7514037e-09    109.74266    109.74266    109.74266    1321680.6 
 2896500            0   -94855.417 3.4521881e-09 1.3152214e-10 4.2042037e-09 6.0208385e-09 8.2751713e-09 5.9469335e-09 4.414224e-09    109.74266    109.74266    109.74266    1321680.6 
 2897000            0   -94855.417 -5.2546123e-09 -4.26619e-09 -5.2846414e-09 -6.2130054e-09 8.3590484e-09 6.1092765e-09 4.6328318e-09    109.74266    109.74266    109.74266    1321680.6 
 2897500            0   -94855.417 5.5350549e-09 5.8139557e-09 4.8596137e-09 5.9315952e-09 8.4126151e-09 6.2080376e-09 4.6383185e-09    109.74266    109.74266    109.74266    1321680.6 
 2898000            0   -94855.417 -1.4122082e-10 -1.446623e-09 5.5696498e-09 -4.5466893e-09 8.0571061e-09 6.1176358e-09 4.4684237e-09    109.74266    109.74266    109.74266    1321680.6 
 2898500            0   -94855.417 -7.7714086e-10 1.9366645e-09 1.6590851e-09 -5.9271722e-09 8.2762006e-09 6.0158427e-09 4.6368973e-09    109.74266    109.74266    109.74266    1321680.6 
 2899000            0   -94855.417 -5.8017749e-09 -6.67495e-09 -4.7055633e-09 -6.0248114e-09 7.9566955e-09 6.0239286e-09 4.6260617e-09    109.74266    109.74266    109.74266    1321680.6 
 2899500            0   -94855.417 1.2981741e-09 3.1258419e-10 -3.0133597e-09 6.5952977e-09 8.2477807e-09 5.9951835e-09 4.7628035e-09    109.74266    109.74266    109.74266    1321680.6 
 2900000            0   -94855.417 5.2233334e-09 7.1608141e-09 5.1672754e-09 3.3419109e-09 8.3548839e-09 5.959115e-09 4.5298932e-09    109.74266    109.74266    109.74266    1321680.6 
 2900500            0   -94855.417 -2.0145898e-09 3.0920688e-09 -5.1790929e-09 -3.9567454e-09 8.185915e-09 6.0902409e-09 4.6324528e-09    109.74266    109.74266    109.74266    1321680.6 
 2901000            0   -94855.417 9.8719845e-10 2.9081686e-09 4.2459959e-09 -4.1925692e-09 8.2699903e-09 6.0006444e-09 4.5103623e-09    109.74266    109.74266    109.74266    1321680.6 
 2901500            0   -94855.417 -1.2602824e-11 -3.7373064e-10 -4.8684769e-09 5.2043991e-09 8.0488415e-09 6.0463643e-09 4.6312685e-09    109.74266    109.74266    109.74266    1321680.6 
 2902000            0   -94855.417 5.0939388e-09 4.8844504e-09 3.2425964e-09 7.1547696e-09 8.3083802e-09 5.9758874e-09 4.5728783e-09    109.74266    109.74266    109.74266    1321680.6 
 2902500            0   -94855.417 -1.4688979e-09 2.0814254e-09 -6.9048026e-09 4.1668345e-10 8.4033256e-09 5.9155355e-09 4.4462615e-09    109.74266    109.74266    109.74266    1321680.6 
 2903000            0   -94855.417 3.8555625e-09 6.6892913e-09 1.7127465e-09 3.1646495e-09 8.2178578e-09 6.0831219e-09 4.5638773e-09    109.74266    109.74266    109.74266    1321680.6 
 2903500            0   -94855.417 -1.850471e-09 1.8643594e-09 -3.2139052e-09 -4.2018674e-09 8.4418188e-09 6.0431601e-09 4.6443781e-09    109.74266    109.74266    109.74266    1321680.6 
 2904000            0   -94855.417 -4.3660443e-09 -1.3798778e-09 -5.9509904e-09 -5.7672646e-09 8.3239144e-09 5.8931493e-09 4.7466405e-09    109.74266    109.74266    109.74266    1321680.6 
 2904500            0   -94855.417 -4.4007591e-09 -6.8897593e-09 -2.6881525e-09 -3.6243655e-09 8.324961e-09 6.0026879e-09 4.5764313e-09    109.74266    109.74266    109.74266    1321680.6 
 2905000            0   -94855.417 7.9568118e-10 -3.6609831e-09 -3.1011645e-10 6.3581431e-09 8.3609305e-09 6.0611126e-09 4.8690238e-09    109.74266    109.74266    109.74266    1321680.6 
 2905500            0   -94855.417 6.0957786e-09 6.4614198e-09 5.558194e-09 6.2677219e-09 8.446483e-09 5.9702693e-09 4.9569579e-09    109.74266    109.74266    109.74266    1321680.6 
 2906000            0   -94855.417 -4.3031328e-09 -3.4533143e-09 -1.2920169e-09 -8.1640672e-09 8.496699e-09 5.9677262e-09 4.791822e-09    109.74266    109.74266    109.74266    1321680.6 
 2906500            0   -94855.417 3.9906965e-09 2.0559729e-09 6.9767675e-09 2.9393491e-09 8.3567745e-09 6.0520771e-09 4.7826143e-09    109.74266    109.74266    109.74266    1321680.6 
 2907000            0   -94855.417 -8.1929694e-10 2.6119843e-09 1.1178542e-09 -6.1877294e-09 8.3954788e-09 5.8834485e-09 4.7610636e-09    109.74266    109.74266    109.74266    1321680.6 
 2907500            0   -94855.417 -1.8192066e-09 -2.7374039e-09 -5.448313e-09 2.7280971e-09 8.3433721e-09 5.8419406e-09 4.6590122e-09    109.74266    109.74266    109.74266    1321680.6 
 2908000            0   -94855.417 -4.48848e-09 -2.6076432e-09 -6.5428508e-09 -4.3149461e-09 8.3588848e-09 6.1133183e-09 4.5995626e-09    109.74266    109.74266    109.74266    1321680.6 
 2908500            0   -94855.417 -3.3856217e-10 4.9797662e-09 -4.6502481e-09 -1.3452046e-09 8.5504078e-09 6.0538429e-09 4.8189758e-09    109.74266    109.74266    109.74266    1321680.6 
 2909000            0   -94855.417 4.1728567e-10 5.6780407e-09 -2.9971062e-09 -1.4290775e-09 8.2465576e-09 6.0250203e-09 4.4657278e-09    109.74266    109.74266    109.74266    1321680.6 
 2909500            0   -94855.417 8.6260578e-10 1.6668501e-09 -3.6060125e-09 4.5269797e-09 8.1747865e-09 6.021857e-09 4.6116945e-09    109.74266    109.74266    109.74266    1321680.6 
 2910000            0   -94855.417 1.7562104e-09 3.5515586e-10 -8.0413737e-10 5.7176128e-09 8.3628685e-09 6.1586118e-09 4.7198615e-09    109.74266    109.74266    109.74266    1321680.6 
 2910500            0   -94855.417 3.5084752e-09  5.97907e-09 1.9672463e-09 2.5791092e-09 8.2510452e-09 6.0847585e-09 4.4894404e-09    109.74266    109.74266    109.74266    1321680.6 
 2911000            0   -94855.417 2.8020215e-09 4.6641199e-09 4.1846427e-09 -4.4269804e-10 8.3470629e-09 5.9818909e-09 4.8372146e-09    109.74266    109.74266    109.74266    1321680.6 
 2911500            0   -94855.417 1.6893842e-09 3.5437764e-09 3.6048841e-09 -2.0805081e-09 8.0956166e-09 6.1040417e-09 4.5328131e-09    109.74266    109.74266    109.74266    1321680.6 
 2912000            0   -94855.417 -1.0129044e-09 3.6979173e-09 -3.8267392e-09 -2.9098913e-09 8.2783065e-09 6.1011433e-09 4.6128875e-09    109.74266    109.74266    109.74266    1321680.6 
 2912500            0   -94855.417 6.6143563e-09 1.3506914e-09 1.1104295e-08 7.3880826e-09 8.1700664e-09 6.0708586e-09 4.6642319e-09    109.74266    109.74266    109.74266    1321680.6 
 2913000            0   -94855.417 -1.9650155e-09 -2.8451962e-09 1.7205417e-09 -4.7703919e-09 7.8836798e-09 6.0205349e-09 4.6459155e-09    109.74266    109.74266    109.74266    1321680.6 
 2913500            0   -94855.417 -3.5643797e-09 -3.4178272e-09 -1.3548602e-09 -5.9204516e-09 8.1861863e-09 5.8562926e-09 4.4164936e-09    109.74266    109.74266    109.74266    1321680.6 
 2914000            0   -94855.417 -2.8273858e-09 -5.1557765e-09   1.1249e-09 -4.4512809e-09 8.2612348e-09 5.8591501e-09 4.5541442e-09    109.74266    109.74266    109.74266    1321680.6 
 2914500            0   -94855.417 1.9949685e-09 -1.5791184e-09 4.5830292e-09 2.9809948e-09 8.3230014e-09 6.0120399e-09 4.5669092e-09    109.74266    109.74266    109.74266    1321680.6 
 2915000            0   -94855.417 -6.1837486e-09 -5.9476355e-09 -6.8762406e-09 -5.7273696e-09 8.1308582e-09 5.7696549e-09 4.5174856e-09    109.74266    109.74266    109.74266    1321680.6 
 2915500            0   -94855.417 -1.9136194e-09 -2.7382566e-09 9.7494088e-10 -3.9775424e-09 8.2343739e-09 6.053957e-09 4.8961259e-09    109.74266    109.74266    109.74266    1321680.6 
 2916000            0   -94855.417 1.4792218e-09 -1.533545e-09 5.4952043e-09 4.7600602e-10 8.1124514e-09 6.1350197e-09 4.4478679e-09    109.74266    109.74266    109.74266    1321680.6 
 2916500            0   -94855.417 -2.2965161e-09 1.3013668e-09 -6.8227859e-09 -1.3681292e-09 8.1009267e-09 5.9198616e-09 4.6300626e-09    109.74266    109.74266    109.74266    1321680.6 
 2917000            0   -94855.417 1.1712752e-09 9.0794163e-10 -2.6887727e-09 5.2946566e-09 8.1852475e-09 6.0750706e-09 4.5897132e-09    109.74266    109.74266    109.74266    1321680.6 
 2917500            0   -94855.417 5.6793542e-09 4.9924451e-09 5.6411151e-09 6.4045025e-09 8.1873319e-09 6.1704466e-09 4.4313905e-09    109.74266    109.74266    109.74266    1321680.6 
 2918000            0   -94855.417 -3.2353418e-09 -1.480521e-09 -6.3885678e-09 -1.8369365e-09 8.2563941e-09 5.9972378e-09 4.4061877e-09    109.74266    109.74266    109.74266    1321680.6 
 2918500            0   -94855.417 -1.9806057e-10 -4.0257472e-09 -1.2123173e-09 4.6438828e-09    8.167e-09 6.0956996e-09 4.3299377e-09    109.74266    109.74266    109.74266    1321680.6 
 2919000            0   -94855.417 -2.569277e-09 -3.6911817e-09 -5.3748064e-09 1.358157e-09 8.1980814e-09 5.9765312e-09 4.1998798e-09    109.74266    109.74266    109.74266    1321680.6 
 2919500            0   -94855.417 -1.8918304e-10 -3.7077194e-09 -1.1594224e-09 4.2995927e-09 8.2104589e-09 6.2246076e-09 4.584304e-09    109.74266    109.74266    109.74266    1321680.6 
 2920000            0   -94855.417 2.8830951e-09 4.9625093e-09 -8.9639538e-10 4.5831713e-09 7.8598724e-09 6.1784829e-09 4.7520713e-09    109.74266    109.74266    109.74266    1321680.6 
 2920500            0   -94855.417 4.1214248e-09 1.5336828e-09 4.7829201e-09 6.0476714e-09 8.1088639e-09 5.9892575e-09 4.5450011e-09    109.74266    109.74266    109.74266    1321680.6 
 2921000            0   -94855.417 -5.7851862e-09 -3.3129161e-09 -7.1419895e-09 -6.9006531e-09 8.2803005e-09 6.1127584e-09 4.7239959e-09    109.74266    109.74266    109.74266    1321680.6 
 2921500            0   -94855.417 5.5814631e-09 4.8579341e-09 5.3268212e-09 6.559634e-09 8.1364914e-09 6.2479822e-09 4.5147336e-09    109.74266    109.74266    109.74266    1321680.6 
 2922000            0   -94855.417 5.3690124e-13 -5.2150969e-09 2.637213e-09 2.5794946e-09 8.1826204e-09 5.6080526e-09 4.9822813e-09    109.74266    109.74266    109.74266    1321680.6 
 2922500            0   -94855.417 -2.8566419e-09 -5.9418085e-09 -1.3894688e-09 -1.2386484e-09 8.2472682e-09 6.0064563e-09 4.4214334e-09    109.74266    109.74266    109.74266    1321680.6 
 2923000            0   -94855.417 -4.9054197e-09 -4.7332122e-09 -5.76557e-09 -4.217477e-09 7.9769671e-09 5.9841498e-09 4.8003838e-09    109.74266    109.74266    109.74266    1321680.6 
 2923500            0   -94855.417 -2.3195813e-09 -5.6754308e-09 2.5715273e-10 -1.5404658e-09 7.9517514e-09 6.0772304e-09 4.5251429e-09    109.74266    109.74266    109.74266    1321680.6 
 2924000            0   -94855.417 -6.1018998e-09 -7.0590469e-09 -5.0556286e-09 -6.191024e-09 8.0924813e-09 5.9393882e-09 4.7199046e-09    109.74266    109.74266    109.74266    1321680.6 
 2924500            0   -94855.417 -4.8032125e-09 -3.8859519e-09 -3.7802786e-09 -6.7434071e-09 8.0746946e-09 5.9378485e-09 4.5498763e-09    109.74266    109.74266    109.74266    1321680.6 
 2925000            0   -94855.417 2.0483026e-09 6.1410534e-09 3.4108245e-09 -3.40697e-09 8.0466451e-09 6.0853679e-09 4.737351e-09    109.74266    109.74266    109.74266    1321680.6 
 2925500            0   -94855.417 -1.6325415e-09 1.9176591e-09 -6.1876605e-09 -6.276232e-10 8.3175362e-09 6.0159504e-09 4.5100307e-09    109.74266    109.74266    109.74266    1321680.6 
 2926000            0   -94855.417 -2.0545782e-09 -6.5300685e-10 -4.9868421e-09 -5.2388569e-10 8.1240149e-09 5.9454714e-09 4.4814343e-09    109.74266    109.74266    109.74266    1321680.6 
 2926500            0   -94855.417 2.5094053e-09 -6.3198157e-10 1.8849713e-09 6.2752263e-09 8.3311324e-09 6.2971926e-09 4.7030568e-09    109.74266    109.74266    109.74266    1321680.6 
 2927000            0   -94855.417 -1.4533687e-09 -6.1541888e-09 3.3075241e-09 -1.5134413e-09 8.0603921e-09 6.0205004e-09 4.639701e-09    109.74266    109.74266    109.74266    1321680.6 
 2927500            0   -94855.417 1.421268e-09 -4.372195e-09 2.943953e-09 5.6920461e-09 8.2458642e-09 6.0647259e-09 4.773342e-09    109.74266    109.74266    109.74266    1321680.6 
 2928000            0   -94855.417 1.7730955e-09 -1.997152e-09 2.2039767e-09 5.1124619e-09 8.177181e-09 6.0162454e-09 4.5064088e-09    109.74266    109.74266    109.74266    1321680.6 
 2928500            0   -94855.417 2.0175916e-09 4.8276968e-09 2.4089926e-09 -1.1839146e-09 7.9808431e-09 6.0522817e-09 4.6319489e-09    109.74266    109.74266    109.74266    1321680.6 
 2929000            0   -94855.417 1.0903388e-09 4.1536259e-09 -3.0567884e-09 2.1741787e-09 8.052541e-09 5.9367115e-09 4.8062925e-09    109.74266    109.74266    109.74266    1321680.6 
 2929500            0   -94855.417 -7.9141899e-10 4.4061834e-09 -1.6628061e-09 -5.1176342e-09 8.1504709e-09 6.1383833e-09 4.7340908e-09    109.74266    109.74266    109.74266    1321680.6 
 2930000            0   -94855.417 9.6903496e-10 6.2413736e-09 -2.7375503e-09 -5.9671836e-10 7.9426643e-09 6.0209591e-09 4.5285194e-09    109.74266    109.74266    109.74266    1321680.6 
 2930500            0   -94855.417 4.6473647e-09 7.3744993e-09 3.0785888e-09 3.4890061e-09 8.1070853e-09 5.8047027e-09 4.6293175e-09    109.74266    109.74266    109.74266    1321680.6 
 2931000            0   -94855.417 -2.801331e-09 -5.4346522e-09 -1.5607288e-09 -1.4086121e-09 8.0294959e-09 6.2614471e-09 4.5743167e-09    109.74266    109.74266    109.74266    1321680.6 
 2931500            0   -94855.417 -2.5875015e-09 -2.0209853e-09 1.4158689e-10 -5.8831061e-09 8.1243422e-09 5.989012e-09 4.4050766e-09    109.74266    109.74266    109.74266    1321680.6 
 2932000            0   -94855.417 -2.1287302e-09 -5.1512329e-09 -2.8391711e-09 1.6042135e-09 8.1001429e-09 6.0853528e-09 4.5316848e-09    109.74266    109.74266    109.74266    1321680.6 
 2932500            0   -94855.417 -2.9612652e-09 -8.2941767e-10 -7.7479414e-09 -3.0643638e-10 8.0490353e-09 5.8784269e-09 4.5601908e-09    109.74266    109.74266    109.74266    1321680.6 
 2933000            0   -94855.417 -1.4779247e-09 -2.0658223e-09 -5.0722094e-09 2.7042574e-09 8.0599614e-09 6.0115339e-09 4.3412772e-09    109.74266    109.74266    109.74266    1321680.6 
 2933500            0   -94855.417 -1.2772565e-09 3.5472692e-09 -6.0183471e-10 -6.7772039e-09 8.1804024e-09 5.8697123e-09 4.452812e-09    109.74266    109.74266    109.74266    1321680.6 
 2934000            0   -94855.417 4.9794073e-10 3.4791373e-09 2.9723341e-09 -4.9576492e-09 8.075121e-09 6.2330853e-09 4.3037099e-09    109.74266    109.74266    109.74266    1321680.6 
 2934500            0   -94855.417 -2.0111452e-09 -4.0994606e-09 2.8056047e-09 -4.7395797e-09 8.1656994e-09 5.9352666e-09 4.5175502e-09    109.74266    109.74266    109.74266    1321680.6 
 2935000            0   -94855.417 -2.2873199e-09 -5.1140446e-09 -2.2557001e-09 5.0778512e-10 8.3245518e-09 5.8087683e-09 4.6449207e-09    109.74266    109.74266    109.74266    1321680.6 
 2935500            0   -94855.417 -5.4142327e-12 -2.6919467e-09 5.2524015e-09 -2.5766974e-09 8.3656205e-09 6.0497515e-09 4.3608985e-09    109.74266    109.74266    109.74266    1321680.6 
 2936000            0   -94855.417 2.6377384e-09 1.6281157e-09 5.8626084e-09 4.2249103e-10 7.9277158e-09 5.8909163e-09 4.4691817e-09    109.74266    109.74266    109.74266    1321680.6 
 2936500            0   -94855.417 -1.1920729e-09 -3.781282e-09 4.3178574e-09 -4.1127941e-09 8.1544159e-09 5.921201e-09 4.5931413e-09    109.74266    109.74266    109.74266    1321680.6 
 2937000            0   -94855.417 -2.5211719e-09 -6.1528452e-10 -6.1089169e-09 -8.3931445e-10 8.3983384e-09 5.8694819e-09 4.7437464e-09    109.74266    109.74266    109.74266    1321680.6 
 2937500            0   -94855.417 2.0397065e-09 1.6699079e-09 6.4402481e-09 -1.9910365e-09 8.3173812e-09 6.2302214e-09 4.6557779e-09    109.74266    109.74266    109.74266    1321680.6 
